FreeDiscussionTask	type	Class
compliantInstructionsOrder	type	DatatypeProperty
medium	label	Medium
predementia	type	DiagnosisType
date	type	Datatype
CognitiveAbilitiesAssessment	seeAlso	fabScore
DDC	type	VocabularyEncodingScheme
rights	subPropertyOf	rights
license	subPropertyOf	rights
WalkingCountingBackwardsTask	type	Class
StressData	type	Class
accrualMethod	range	MethodOfAccrual
SizeOrDuration	type	Class
stepLength	domain	GaitData
Jurisdiction	type	Class
HealthyControlParticipant	seeAlso	DiagnosisAssessment
publisher	type	AnnotationProperty
AgentClass	type	Class
medium	range	PhysicalMedium
spatial	type	AnnotationProperty
DirectedTask	type	Class
vowelDuration	comment	VoiceData
WaterPlantTask	subClassOf	SemiDirectedTask
isFormatOf	type	AnnotationProperty
vowelDuration	subPropertyOf	topDataProperty
handTrajectory	seeAlso	HandTrajectoryType
accrualPolicy	type	AnnotationProperty
VoiceData	subClassOf	MeasuredData
alternative	type	AnnotationProperty
rights	type	AnnotationProperty
available	subPropertyOf	date
FileFormat	type	Class
vowelDuration	type	DatatypeProperty
instructionalMethod	range	MethodOfInstruction
hasClinicalDiagnosis	type	ObjectProperty
NeuropsychiatricAndMoodAssessment	seeAlso	apathyInventory
available	subPropertyOf	date
medium	domain	PhysicalResource
creator	type	AnnotationProperty
Point	type	Datatype
educationLevel	type	AnnotationProperty
issued	subPropertyOf	date
created	type	DatatypeProperty
contributor	type	AnnotationProperty
educationLevel	range	AgentClass
MESH	type	NamedIndividual
date	type	AnnotationProperty
RightsStatement	type	Class
MediaTypeOrExtent	type	Class
hasVersion	subPropertyOf	relation
medium	subPropertyOf	format
relation	type	AnnotationProperty
NLM	label	NLM
references	subPropertyOf	relation
ProvenanceStatement	type	Class
HealthyControlParticipant	subClassOf	Participant
note	type	AnnotationProperty
activityStatus	type	ObjectProperty
hasUPDRSScore	type	DatatypeProperty
coverage	label	Coverage
stressLevel	type	DatatypeProperty
PrepareHotTeaTask	type	Class
conformsTo	type	ObjectProperty
replaces	subPropertyOf	relation
stoppingDisplacement	seeAlso	GaitData
coverage	type	AnnotationProperty
hasParticipant	domain	Protocol
Zone	type	Class
dsm_ivDepressionCriteria	type	DatatypeProperty
containsAssessment	type	ObjectProperty
trailMakingTest	domain	CognitiveAbilitiesAssessment
fabScore	seeAlso	CognitiveAbilitiesAssessment
isReplacedBy	subPropertyOf	relation
isClinicalRecordOf	inverseOf	hasClinicalRecord
PersonWithDementia	seeAlso	DiagnosisType
areasOfNoInterestExplored	type	ObjectProperty
PersonWithDementia	seeAlso	dementia
stressLevel	domain	StressData
measuredData	domain	Task
AutonomyAssessment	subClassOf	ClinicalAssessment
coverage	range	LocationPeriodOrJurisdiction
MotricityAbilitiesAssessment	subClassOf	ClinicalAssessment
DirectedActivitiesStep	subClassOf	ProtocolStep
activityStatus	seeAlso	CognitiveAbilitiesData
accrualPolicy	type	ObjectProperty
PersonWithPredementia	subClassOf	Participant
isPartOf	subPropertyOf	relation
ArticulationControlTask	subClassOf	DirectedTask
creator	label	Creator
WaterPlantTask	type	Class
walkingSpeed	domain	GaitData
LCC	type	NamedIndividual
pauseRate	seeAlso	WalkingCountingBackwardsTask
isVersionOf	subPropertyOf	relation
HealthyControlParticipant	type	Class
DirectedExpressionTask	subClassOf	DirectedDiscussionTask
Protocol	seeAlso	Task
hasClinicalDiagnosis	domain	DiagnosisAssessment
type	type	AnnotationProperty
participates	type	ObjectProperty
spatial	subPropertyOf	coverage
date	subPropertyOf	date
accrualPolicy	range	Policy
contributor	type	ObjectProperty
PersonWithDementia	seeAlso	ClinicalRecord
CallPsychologistTask	type	Class
repetitions	type	DatatypeProperty
